pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REGULATION OF RETINOIC ACID RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048385	0.41014120667522497	0.7290274255391641	0.353722904706164	1.05073925566809	4472	10	EZH2|SNW1|CNOT1|PRAME|CYP26B1|CALR|CTBP2|ASXL1
MYELOID LEUKOCYTE ACTIVATION%GOBP%GO:0002274	0.364716087275639	0.6926677891481489	0.171107620916153	1.05072342108625	5465	439	PLAC8|TBC1D10C|SELL|UBD|PTPRC|ARHGAP9|ITGAL|LRMP|PTPN6|DNASE1L3|CFP|CTSH|BATF|CD53|HMHA1|IMPDH1|RHOF|GSDMD|UNC13D|MMP25|HVCN1|NCKAP1L|SIGLEC14|DOCK2|TMC6|GMFG|SYK|HMGB1|CYBB|CLEC12A|MMP9|DOK3|FGR|DSN1|TMEM63A|CHGA|COTL1|HP|LYZ|PIK3CD|ALOX5|STXBP2|LAIR1|CEACAM1|FCN1|APAF1|FGL2|VAMP8|FUCA1|ACAA1|ORMDL3|STK10|COMMD9|FRMPD3|ITGAX|BATF2|HK3|CCL5|CANT1|ITGB2|TNFRSF1B|CD36|ATP8B4|PYCARD|KPNB1|MNDA|SNAP23|C1orf35|PSMD3|TNF|TCIRG1|ADAM8|GUSB|C3|AIF1|CTSC|TLR1|SNAP29|FABP5|TLR4|CDK13|ROCK1|KMT2E|CYBA|NFAM1|RAB37|MLEC|PTAFR|RAP2C|TUBB4B|ITGAM|ADGRE5|PREX1|TMEM179B|CTSS|CAPN1|MAPT|PSMD13|CD300A|MAPK14|PSMC3|DBNL|CXCL1|RAB5C|CECR1|NHLRC3
SIGNALING BY WNT%REACTOME DATABASE ID RELEASE 66%195721	0.38635754489413	0.7116803644157141	0.17689057138369102	1.05058495043025	5765	262	RAC2|TCF7|LEF1|PDE6G|RUNX3|NFATC1|HDAC1|CCDC88C|TLE4|PSMB9|MEN1|PSMA3|HIST1H3H|HIST1H4I|DAAM1|GNGT2|H2AFV|PRKCB|PSME2|VPS29|HIST1H2BK|PLCB2|TRRAP|GNG8|PLCB3|H3F3B|HIST2H3C|PSMB8|MAP3K7|HIST1H2BJ|H2AFZ|CUL1|PSMD3|TNRC6C|AXIN2|HIST1H4E|SMURF2|H2AFX|XPO1|CHD8|KMT2D|AGO4|PSMA7|HIST1H2AC|CREBBP|ARRB2|HIST1H2BF|RBX1|PSMB10|GNB3|PSMB3|SHFM1|PSMD13|PSMC3|HIST2H3A|PSME3|HIST3H2BB|GNG3|HIST2H4A|HIST1H2BN|HIST2H2AA4|HIST1H3D|PSMC5|RAC3|CUL3|DVL2|AKT1|HIST1H2BG|HIST1H2AE|PARD6A|PSMC1|PSMC6|HIST1H2AD|GNB2|PSMB6|TNKS2|EP300|HIST1H2BH|HECW1|PSME1|SMARCA4|XIAP|HIST4H4|HIST1H3E|PSMA4|RNF146|PPP2R5A|AKT2|FRAT1|NLK|PSMA2|FRAT2|PSMC2|HIST1H4H|HIST1H4J|AP2A2|TMED5|PFN1|PPP2R5E|H3F3A|SCRIB|USP34|PPP2R5D|CBY1|AGO1|MYC|SMURF1|AXIN1
REGULATION OF LOW-DENSITY LIPOPROTEIN PARTICLE CLEARANCE%GOBP%GO:0010988	0.40649746192893393	0.726057427416423	0.451914003511379	1.0504400930834	4003	5	LDLRAP1|HNRNPK|KHSRP|CNPY2
FORMATION OF APOPTOSOME%REACTOME%R-HSA-111458.2	0.39416376306620204	0.718240528847242	0.545921766821773	1.05042451357715	3619	3	APAF1|CYCS
NATURAL KILLER CELL CHEMOTAXIS%GOBP%GO:0035747	0.39551977598879906	0.720039904380621	0.6314859030557081	1.05015533621509	3389	2	PIK3CD|XCL1
HISTIDINE TRANSPORT%GOBP%GO:0015817	0.419577633151813	0.738272968829917	0.7866122629025141	1.05008483051165	3158	1	SLC15A4
REGULATION OF INTRACELLULAR CALCIUM ACTIVATED CHLORIDE CHANNEL ACTIVITY%GOBP%GO:1902938	0.395986465989966	0.7202785338928871	0.631412907980442	1.05003394606618	3393	2	ANO9
REGULATION OF INORGANIC ANION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903795	0.395986465989966	0.7202785338928871	0.631412907980442	1.05003394606618	3393	2	ANO9
TRANSCRIPTION BY RNA POLYMERASE III%GOBP%GO:0006383	0.409047769693135	0.727943274649475	0.25532203108554696	1.0500194119088602	5171	29	POLR3K|BRF1|GTF3C5|GTF3A|ICE2|SNAPC3|ZC3H8|ZNF345|GTF3C2|POLR3GL|BDP1|ZNF143|SNAPC4|GTF3C3|ICE1|SNAPC1|IVNS1ABP|GTF3C4|ELL
RESPONSE TO ALKALINE PH%GOBP%GO:0010446	0.419577633151813	0.738272968829917	0.7865019850022059	1.04993761547864	3158	1	INSRR
CELLULAR RESPONSE TO ALKALINE PH%GOBP%GO:0071469	0.419577633151813	0.738272968829917	0.7865019850022059	1.04993761547864	3158	1	INSRR
APOPTOSIS MODULATION BY HSP70%WIKIPATHWAYS_20181110%WP384%HOMO SAPIENS	0.40671830274457	0.7263735373398921	0.292905170020153	1.04992538229545	4830	18	CASP2|MAP3K1|CASP8|APAF1|CYCS|AIFM1|NFKB1|FAS|FADD
REGULATION OF PHOSPHATASE ACTIVITY%GOBP%GO:0010921	0.407218322342764	0.726952962845587	0.20251182348368302	1.04992175467253	5742	86	FCRL3|PTPRC|RIPK3|PLEK|NCKAP1L|CEP192|PKMYT1|PPP1R35|CDK5RAP3|ELFN1|CASC5|DLG3|MTOR|STYXL1|FARP1|TNF|MASTL|RBM26|PPP6R1|ROCK1|SFI1|CD300A|WNK1|PPP1R37|RRP1B|FKBP15|HSP90B1
BIOCARTA_FAS_PATHWAY%MSIGDB_C2%BIOCARTA_FAS_PATHWAY	0.40936412527681104	0.7282714876688442	0.25528582095799	1.04987049668724	5175	29	ARHGDIB|MAP3K1|CASP8|LMNB1|CASP10|MAP3K7|DFFB|FAF1|MAPK8|DAXX|PARP1|FAS|FADD|PRKDC|LMNB2|CASP3
MICRORNA NETWORK ASSOCIATED WITH CHRONIC LYMPHOCYTIC LEUKEMIA%WIKIPATHWAYS_20181110%WP4399%HOMO SAPIENS	0.3998321795678621	0.72197968110329	0.490921650644509	1.04965999870419	3811	4	ZAP70
SYNTHESIS OF IP3 AND IP4 IN THE CYTOSOL%REACTOME%R-HSA-1855204.3	0.412824502497748	0.730972584824677	0.275320909151766	1.04965788384519	5040	22	PLCG2|INPP5D|PLCH2|PLCB2|PLCB3|PLD4|PLCG1
REGULATION OF RUNX1 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-8934593.1	0.408293055202239	0.727476195709403	0.298027343352246	1.04956087902809	4814	17	CDK6|CCND1|CCND3|TNRC6C|AGO4|CCND2|AGO1|AGO3|PML|SRC|TNRC6A|MOV10|TNRC6B
POSITIVE REGULATION OF TELOMERIC DNA BINDING%GOBP%GO:1904744	0.3969198459923	0.720687377423361	0.6310449407223601	1.04942201984937	3401	2	ACD|PINX1
REGULATION OF IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE%GOBP%GO:0002889	0.407728573833979	0.727413602763423	0.292756335313095	1.04939188083252	4842	18	PAXIP1|THOC1|HLA-E|RIF1|FOXJ1|FCGR2B|TFRC|C20orf196|TP53BP1|TGFB1|SUPT6H|MAD2L2|XCL1|FAM35A
NEGATIVE REGULATION OF BILE ACID METABOLIC PROCESS%GOBP%GO:1904252	0.3969198459923	0.720687377423361	0.6309130745500721	1.04920272759942	3401	2	FGF19|PROX1
NEGATIVE REGULATION OF BILE ACID BIOSYNTHETIC PROCESS%GOBP%GO:0070858	0.3969198459923	0.720687377423361	0.6309130745500721	1.04920272759942	3401	2	FGF19|PROX1
MECP2 AND ASSOCIATED RETT SYNDROME%WIKIPATHWAYS_20181110%WP3584%HOMO SAPIENS	0.41229441095482594	0.7306926809366301	0.22429355332415196	1.04900487058006	5539	51	EZH2|HDAC1|HNRNPH1|E2F1|CTCF|TAP1|MTOR|SMC3|CREB1|GRIA1|TET3|SP3|PRPF38A|CNP|AKT1|FKBP5|TAF1|SP1|REST|GPRIN1|YBX1|HNRNPF|MPP1|UBE3A|TET1|MYT1|SIN3A|NCOR1|SST|FUT8
ENDOGENOUS_CANNABINOID_SIGNALING%PANTHER PATHWAY%P05730	0.409655632452264	0.728564816714858	0.283857628106373	1.04897157929568	4912	20	GNGT2|PLCB2|CACNA1G|GNG8|PLCB3|GNB3|GNG3|GNB2|GNAI1
POSITIVE REGULATION OF WHITE FAT CELL PROLIFERATION%GOBP%GO:0070352	0.42143710984194505	0.7406791866807221	0.785564622849581	1.0486862876979899	3172	1	VSTM2A
REGULATION OF WHITE FAT CELL PROLIFERATION%GOBP%GO:0070350	0.42143710984194505	0.7406791866807221	0.785564622849581	1.0486862876979899	3172	1	VSTM2A
NEGATIVE REGULATION OF MONOCYTE DIFFERENTIATION%GOBP%GO:0045656	0.397969898494925	0.7217235533261551	0.6305486628067271	1.0485967141714	3410	2	CDK6|MYC
REGULATION OF CYSTATHIONINE BETA-SYNTHASE ACTIVITY%GOBP%GO:1904041	0.422234028423429	0.7410574125392551	0.7853992059991179	1.04846546514846	3178	1	MTRR
S-ADENOSYLMETHIONINE CYCLE%GOBP%GO:0033353	0.422234028423429	0.7410574125392551	0.7853992059991179	1.04846546514846	3178	1	MTRR
NEGATIVE REGULATION OF CYSTATHIONINE BETA-SYNTHASE ACTIVITY%GOBP%GO:1904042	0.422234028423429	0.7410574125392551	0.7853992059991179	1.04846546514846	3178	1	MTRR
POSITIVE REGULATION OF DNA RECOMBINATION%GOBP%GO:0045911	0.408654655665937	0.7274782062220341	0.29248148523384	1.04840667434225	4853	18	WAS|PAXIP1|BLM|RIF1|WRAP53|MMS19|TFRC|C20orf196|C5orf45|TP53BP1|TGFB1|MAD2L2|FAM35A|WRN
CYANATE CATABOLIC PROCESS%GOBP%GO:0009440	0.39831991599579997	0.7218102508360501	0.63038323683485	1.04832161227875	3413	2	TST|MPST
CYANATE METABOLIC PROCESS%GOBP%GO:0009439	0.39831991599579997	0.7218102508360501	0.63038323683485	1.04832161227875	3413	2	TST|MPST
CELLULAR RESPONSE TO BACTERIAL LIPOPEPTIDE%GOBP%GO:0071221	0.408527918781726	0.727476195709403	0.45094206148226795	1.0481808869787	4023	5	CD36|TLR1|TLR2
RESPONSE TO BACTERIAL LIPOPEPTIDE%GOBP%GO:0070339	0.408527918781726	0.727476195709403	0.45094206148226795	1.0481808869787	4023	5	CD36|TLR1|TLR2
CELLULAR RESPONSE TO BACTERIAL LIPOPROTEIN%GOBP%GO:0071220	0.408527918781726	0.727476195709403	0.45094206148226795	1.0481808869787	4023	5	CD36|TLR1|TLR2
FORMYLTETRAHYDROFORMATE BIOSYNTHESIS%PANTHER PATHWAY%P02743	0.411875309252845	0.730320201977655	0.421592239263065	1.0481548334872601	4161	6	TYMS|DHFR
RECOMBINATIONAL INTERSTRAND CROSS-LINK REPAIR%GOBP%GO:0036298	0.398786605996967	0.7218102508360501	0.630272952853598	1.04813821101698	3417	2	MCM8|MCM9
SUCCINATE TRANSPORT%GOBP%GO:0015744	0.398845818815331	0.7218102508360501	0.54448654634112	1.0476629626244498	3662	3	SLC25A10|SLC25A14|SLC25A30
SUCCINATE TRANSMEMBRANE TRANSPORT%GOBP%GO:0071422	0.398845818815331	0.7218102508360501	0.54448654634112	1.0476629626244498	3662	3	SLC25A10|SLC25A14|SLC25A30
MALATE TRANSPORT%GOBP%GO:0015743	0.398845818815331	0.7218102508360501	0.54448654634112	1.0476629626244498	3662	3	SLC25A10|SLC25A14|SLC25A30
THIOSULFATE TRANSPORT%GOBP%GO:0015709	0.398845818815331	0.7218102508360501	0.54448654634112	1.0476629626244498	3662	3	SLC25A10|SLC25A14|SLC25A30
OXALOACETATE TRANSPORT%GOBP%GO:0015729	0.398845818815331	0.7218102508360501	0.54448654634112	1.0476629626244498	3662	3	SLC25A10|SLC25A14|SLC25A30
MALATE TRANSMEMBRANE TRANSPORT%GOBP%GO:0071423	0.398845818815331	0.7218102508360501	0.54448654634112	1.0476629626244498	3662	3	SLC25A10|SLC25A14|SLC25A30
REGULATION OF MITOTIC SPINDLE ORGANIZATION%GOBP%GO:0060236	0.412534059945504	0.7306926809366301	0.24495244299601399	1.0475501905924398	5298	34	BORA|TACC3|PLK1|TPX2|NUP62|SMC3|SMC1A|PSRC1|STAG1|RAE1|HNRNPU
PRPP BIOSYNTHESIS I%HUMANCYC%PWY0-662	0.39983665849959205	0.72197968110329	0.6295518065414251	1.04693895123262	3426	2	PRPS1|PRPS2
PRPP BIOSYNTHESIS%REACTOME%R-HSA-73843.2	0.39983665849959205	0.72197968110329	0.6295518065414251	1.04693895123262	3426	2	PRPS1|PRPS2
MODULATION BY VIRUS OF HOST APOPTOTIC PROCESS%GOBP%GO:0039526	0.40018667600046703	0.72197968110329	0.6294326015935899	1.04674071448424	3429	2	CASP8
SUPPRESSION BY VIRUS OF HOST APOPTOTIC PROCESS%GOBP%GO:0019050	0.40018667600046703	0.72197968110329	0.6294326015935899	1.04674071448424	3429	2	CASP8
TRNA SELENO-MODIFICATION%GOBP%GO:0070329	0.424624784167884	0.743127026376871	0.7839655932951041	1.0465516697192399	3196	1	SEPHS1
SELENOCYSTEINE BIOSYNTHETIC PROCESS%GOBP%GO:0016260	0.424624784167884	0.743127026376871	0.7839655932951041	1.0465516697192399	3196	1	SEPHS1
LEUKOCYTE MIGRATION INVOLVED IN INFLAMMATORY RESPONSE%GOBP%GO:0002523	0.411675126903553	0.730212858381058	0.450187665303027	1.04642734983096	4054	5	SLAMF8|ADAM8|S100A8|S100A9|CX3CL1
REGULATION OF INTERLEUKIN-6-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070103	0.424890423695046	0.743277733898136	0.7838553153947951	1.04640445468622	3198	1	C1QTNF4
POSITIVE REGULATION OF INTERLEUKIN-6-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070105	0.424890423695046	0.743277733898136	0.7838553153947951	1.04640445468622	3198	1	C1QTNF4
EXTRACELLULAR TRANSPORT%GOBP%GO:0006858	0.400696864111498	0.7221613632115049	0.543674864894673	1.0461011819071702	3679	3	ARRDC1|TSG101|WWP2
RESPONSE TO GAMMA RADIATION%GOBP%GO:0010332	0.411354420113544	0.729930413746963	0.268310144372245	1.0457251892498	5071	24	MEN1|FANCD2|LIG4|KDM1A|HRAS|POLE3|TLK2
ROBO RECEPTORS BIND AKAP5%REACTOME%R-HSA-9010642.1	0.41784401006386696	0.7363177964106942	0.398580397446445	1.04558815147822	4317	7	AKAP5|PRKACA
APOPTOSIS-RELATED NETWORK DUE TO ALTERED NOTCH3 IN OVARIAN CANCER%WIKIPATHWAYS_20181110%WP2864%HOMO SAPIENS	0.41683914843287995	0.7361006339804541	0.22117335975854102	1.04528746835897	5638	53	IL7R|HDAC1|VAV3|BIRC5|HELLS|PTK2B|NET1|CUL1|TRAF1|TNF|ETS1|RPS6KB1
RESPONSE TO ARACHIDONIC ACID%GOBP%GO:1904550	0.426882720148758	0.7448344270704201	0.782973092192325	1.0452267344220898	3213	1	PPP5C
POSITIVE REGULATION OF LIPOPOLYSACCHARIDE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0031666	0.406020558002937	0.7258318718789549	0.48884505887087104	1.0452199514674	3870	4	CD180|LY86
NECROPTOTIC SIGNALING PATHWAY%GOBP%GO:0097527	0.406020558002937	0.7258318718789549	0.488783914152909	1.0450892154029099	3870	4	TNF|FAS|FADD|RIPK1
BASE-EXCISION REPAIR, AP SITE FORMATION%GOBP%GO:0006285	0.41701815514395707	0.7361006339804541	0.351741474494206	1.0448533871581	4547	10	MUTYH|MBD4|UNG|SMUG1|TDG|NEIL1|OGG1|NTHL1
POSITIVE REGULATION OF FATTY ACID BIOSYNTHETIC PROCESS%GOBP%GO:0045723	0.417568311021456	0.7361093522604459	0.351618346928649	1.0444876348563301	4553	10	SLC45A3|NR1H3
CELLULAR RESPONSE TO X-RAY%GOBP%GO:0071481	0.41380710659898495	0.732399219021672	0.449260975071697	1.04427332812485	4075	5	NIPBL|ATM|XRCC6|NUCKS1|XRCC5
POSITIVE REGULATION OF TOLL-LIKE RECEPTOR 9 SIGNALING PATHWAY%GOBP%GO:0034165	0.404153541010384	0.723979101424875	0.62786644336042	1.04413620753015	3463	2	HMGB1|RSAD2
MITOPHAGY%GOBP%GO:0000423	0.41401015228426397	0.732680287666136	0.449161620570755	1.04404238606418	4077	5	BECN1|AMBRA1|ATG14
METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:0044784	0.40748898678414097	0.7272046363257471	0.48828103457784205	1.04401398766867	3884	4	TACC3|CDC23|CDC27|ANAPC1
METAPHASE/ANAPHASE TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0007091	0.40748898678414097	0.7272046363257471	0.48828103457784205	1.04401398766867	3884	4	TACC3|CDC23|CDC27|ANAPC1
POSITIVE REGULATION OF MRNA METABOLIC PROCESS%GOBP%GO:1903313	0.42282124333406396	0.741702853301551	0.214938256747479	1.04392414514614	5787	60	ZC3H12D|TRA2A|PRR5L|THRAP3|DAZAP1|TNRC6C|SNW1|PNPT1|ZFP36L2|CELF4|CNOT1|KHSRP|RBM23|POLR2G|NUP98|METTL3|TRA2B|PAF1|GIGYF2|NANOS3|UPF1|GTPBP1|ZFP36L1|RBMX|MEX3D|RC3H1|NCBP1|TNRC6A|ZC3H12A|MOV10|CELF3|SF3B4|DHX36|LEO1|TNRC6B|CIRBP|METTL14|YTHDF2|BTG2|HSF1
SODIUM-INDEPENDENT ORGANIC ANION TRANSPORT%GOBP%GO:0043252	0.4202632088252371	0.739165144578882	0.39784689305494303	1.04366396377174	4342	7	SLCO2B1|SLCO1A2|SLCO3A1|SLCO2A1|SLC16A2
VITAMIN B1 (THIAMIN) METABOLISM%REACTOME DATABASE ID RELEASE 66%196819	0.40843297671491496	0.727476195709403	0.488079166462158	1.04358236505482	3893	4	SLC25A19|TPK1|THTPA
THIAMINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0042723	0.40843297671491496	0.727476195709403	0.488079166462158	1.04358236505482	3893	4	SLC25A19|TPK1|THTPA
NEURON PROJECTION ARBORIZATION%GOBP%GO:0140058	0.417812963879268	0.7363177964106942	0.41969405045178004	1.04343559154652	4221	6	SEMA3A|TAOK2|ROCK1
IRF3-MEDIATED INDUCTION OF TYPE I IFN%REACTOME%R-HSA-3270619.1	0.420624273320812	0.7396430866920759	0.331998121976921	1.0432546755583598	4702	12	NLRC3|IRF3|IFI16|PRKDC|TMEM173|XRCC6|TREX1|XRCC5|DTX4|DDX41|MRE11A
FEMALE MEIOSIS I%GOBP%GO:0007144	0.429937574711117	0.747984368084047	0.7814843405381559	1.04323933147635	3236	1	C17orf104
HYALURONAN UPTAKE AND DEGRADATION%REACTOME DATABASE ID RELEASE 66%2160916	0.41465618505466706	0.7335100492085391	0.340836151109724	1.04317774943818	4588	11	LYVE1|HMMR|GUSB
CD28 CO-STIMULATION%REACTOME DATABASE ID RELEASE 66%389356	0.41893388168301204	0.737688890436189	0.25364062567670004	1.04310458238525	5296	29	LCK|GRAP2|VAV1|PIK3R3|MTOR|MAP3K14
MAPK6 MAPK4 SIGNALING%REACTOME%R-HSA-5687128.3	0.419412098835558	0.738272968829917	0.202076722616689	1.0429858413155	5906	84	PSMB9|CCND3|PSMA3|CDK1|PSME2|CDC14A|IGF2BP1|PSMB8|PSMD3|TNRC6C|NCOA3|XPO1|AGO4|PSMA7|PSMB10|PSMB3|SHFM1|MAPK4|PSMD13|PRKACA|PSMC3|PSME3|PSMC5|CDC42EP2|PSMC1|PSMC6|PSMB6|PSME1|MAPKAPK5|PSMA4|PSMA2|KALRN|PSMC2
FERROUS IRON TRANSPORT%GOBP%GO:0015684	0.43033603400186005	0.747984368084047	0.781263784737539	1.04294490141032	3239	1	SLC40A1
FERROUS IRON TRANSMEMBRANE TRANSPORT%GOBP%GO:1903874	0.43033603400186005	0.747984368084047	0.781263784737539	1.04294490141032	3239	1	SLC40A1
FERROUS IRON EXPORT ACROSS PLASMA MEMBRANE%GOBP%GO:1903988	0.43033603400186005	0.747984368084047	0.781263784737539	1.04294490141032	3239	1	SLC40A1
IRON CATION EXPORT%GOBP%GO:1903414	0.43033603400186005	0.747984368084047	0.781263784737539	1.04294490141032	3239	1	SLC40A1
IFN-GAMMA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IFN-GAMMA PATHWAY	0.423281630170316	0.74242396497041	0.232576574008752	1.04293314378036	5566	42	SOCS1|PIAS1|CASP1|MAP3K1|MTOR|IRF1|PTPN2|PIAS4|JAK2|CREBBP|STAT1|AKT1|CRKL|EP300
IKBKB DEFICIENCY CAUSES SCID%REACTOME DATABASE ID RELEASE 66%5602636	0.406370318515926	0.725986930414482	0.627074717397298	1.0428195744256399	3482	2	CHUK|IKBKG
DNA STRAND RESECTION INVOLVED IN REPLICATION FORK PROCESSING%GOBP%GO:0110025	0.406370318515926	0.725986930414482	0.627071375332278	1.04281401660179	3482	2	SAMHD1|MRE11A
REGULATION OF PROTEIN EXPORT FROM NUCLEUS%GOBP%GO:0046825	0.41876539286565506	0.7374706158281701	0.256038514301465	1.0427617629471	5270	28	GTSE1|ZC3H3|XPO4|XPO1|ANP32B|SP100|IWS1|AKAP8L|RBM22|RAPGEF3|SETD2
UDP-GALACTOSE TRANSMEMBRANE TRANSPORT%GOBP%GO:0072334	0.406837008517093	0.726428862323619	0.626931243697281	1.04258097896222	3486	2	SLC35B1
THIOSULFATE DISPROPORTIONATION III (RHODANESE)%HUMANCYC%PWY-5350	0.43086731305618303	0.74867207759138	0.780877812086458	1.04242964879476	3243	1	TST
POSITIVE REGULATION OF GLUCONEOGENESIS%GOBP%GO:0045722	0.410530732116635	0.7293530973106559	0.48746781060769	1.0422751996760502	3913	4	PTPN2|SUPT20H
SIGNALING EVENTS MEDIATED BY HDAC CLASS III%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS III	0.41996203732995896	0.7387806691449809	0.253400671795042	1.0421177649428501	5309	29	BAX|ACSS1|HIST1H4I|KAT2B|SIRT7|HIST1H4E|CREBBP|HIST2H4A|EP300|HIST4H4|TUBA1B|HIST1H4H|HIST1H4J|SIRT3
TOLL-LIKE RECEPTOR CASCADES%REACTOME DATABASE ID RELEASE 66%168898	0.41618100788481294	0.735186524968575	0.18781707708345202	1.04209465207228	6069	134	BIRC3|IKBKE|RIPK3|SOCS1|RPS6KA1|BTK|CD180|PLCG2|NFKB2|HMGB1|MAP3K1|CASP8|SIGIRR|IRAK4|IRF3|TLR5|ITGB2|CD36|IRF7|MAP3K7|CUL1|VRK3|CREB1|TLR1|AGER|DNM2|TLR4|TRAF3|ITGAM|UNC93B1|CTSS|MAPK14|LY96|MAPKAPK3
ATP GENERATION FROM POLY-ADP-D-RIBOSE%GOBP%GO:1990966	0.4133627019089571	0.7316908621541519	0.48668174047317103	1.04059447042873	3940	4	NUDT5|PARP1|NMNAT1|PARG
PERICENTRIC HETEROCHROMATIN ASSEMBLY%GOBP%GO:0031508	0.41080387352701003	0.7293938739551609	0.625530741659774	1.04025195676086	3520	2	HELLS|CENPV
ENTERIC NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0048484	0.42	0.7387806691449809	0.447520889114625	1.04022862926507	4136	5	PHACTR4|PHOX2B
BREAKDOWN OF THE NUCLEAR LAMINA%REACTOME%R-HSA-352238.2	0.41080387352701003	0.7293938739551609	0.6254976685372471	1.0401969564577	3520	2	LMNB1|CASP6
LUNG GROWTH%GOBP%GO:0060437	0.41092054602730105	0.729394979931205	0.625420457678522	1.04006855549909	3521	2	FGF10|FGF7
SECRETION BY LUNG EPITHELIAL CELL INVOLVED IN LUNG GROWTH%GOBP%GO:0061033	0.41092054602730105	0.729394979931205	0.625420457678522	1.04006855549909	3521	2	FGF10|FGF7
CARDIOLIPIN METABOLIC PROCESS%GOBP%GO:0032048	0.42363704256908097	0.7427326976483759	0.362967224362039	1.03985443211931	4537	9	PGS1|TAZ|LCLAT1|PTPMT1|PLA2G6
NEUROTRANSMITTER-GATED ION CHANNEL CLUSTERING%GOBP%GO:0072578	0.41493601846024797	0.733736509605141	0.48631825462033	1.03981728620938	3955	4	GPHN|APOE|LHFPL4|DLG4
CORI CYCLE%WIKIPATHWAYS_20181110%WP1946%HOMO SAPIENS	0.420491586644348	0.739488283574074	0.321474272514197	1.03953531947632	4772	13	INS|GPT|PFKP|TALDO1
CONVERSION OF DS SIRNA TO SS SIRNA INVOLVED IN RNA INTERFERENCE%GOBP%GO:0033168	0.43485190596360707	0.7519664210779271	0.778617115130128	1.03941174061791	3273	1	DICER1
CONVERSION OF DS SIRNA TO SS SIRNA%GOBP%GO:0036404	0.43485190596360707	0.7519664210779271	0.778617115130128	1.03941174061791	3273	1	DICER1
POSITIVE REGULATION OF SCHWANN CELL DIFFERENTIATION%GOBP%GO:0014040	0.43485190596360707	0.7519664210779271	0.778617115130128	1.03941174061791	3273	1	DICER1
PERIPHERAL NERVOUS SYSTEM MYELIN FORMATION%GOBP%GO:0032290	0.43485190596360707	0.7519664210779271	0.778617115130128	1.03941174061791	3273	1	DICER1
FACE MORPHOGENESIS%GOBP%GO:0060325	0.42427101200686107	0.743127026376871	0.301045471907055	1.03917450031143	4946	16	LEF1|TBX1|MYH3|CLDN5
REGULATION OF GASTRIC MOTILITY%GOBP%GO:1905333	0.4356488245450921	0.752635679075572	0.77839655932951	1.03911731055187	3279	1	TYMP
STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0051403	0.42755327489131206	0.745325989433718	0.20419764652218103	1.03905545952085	5998	77	CCL19|MAP4K1|SH2D3C|MLKL|MAP4K2|TAOK2|MAP3K7|MAP3K9|CUL1|LGALS9|MDFIC|ARHGEF6|GPS1|MAPK14|DBNL|MAP4K3|MAPK9|CRKL|GPS2|MAPK8|MAPK11|MAPK13|DAXX|IKBKB|MAPK8IP3|MAP3K12|CHUK|NFKB1|TAB1|DUSP9|ZFP36L1|IKBKG|MAP3K10|CCM2|MINK1|TAB3
MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:0051306	0.41071428571428603	0.7293938739551609	0.539993466156597	1.03901769171912	3771	3	NCAPH2|TEX14|DIS3L2
CELL DIFFERENTIATION - INDEX EXPANDED%WIKIPATHWAYS_20181110%WP2023%HOMO SAPIENS	0.42163686018853	0.7408730017593891	0.321287915804078	1.0389327070785301	4785	13	MEF2B|EZH2
NEUROFASCIN INTERACTIONS%REACTOME DATABASE ID RELEASE 66%447043	0.42655312560479997	0.7446917892832691	0.3959452684729	1.03867546924395	4407	7	DCX|CNTN1|ANK1|NFASC
POSITIVE REGULATION OF T CELL CYTOKINE PRODUCTION%GOBP%GO:0002726	0.421995108315863	0.741053344769471	0.313191862140143	1.03855177399731	4830	14	IL18|TRAF2|MAP3K7|MALT1|B2M|RSAD2|IL1R1|FZD5|XCL1
TRNA MODIFICATION IN THE MITOCHONDRION%REACTOME%R-HSA-6787450.4	0.42242033383915	0.7413058332849599	0.3773973485481521	1.03817143871848	4453	8	TRMU|TRIT1|HSD17B10|MTO1|GTPBP3|TRMT61B
ARF PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0032011	0.4373754814716429	0.7539684967889949	0.7776246140273491	1.03808680532075	3292	1	MYO9B
POSITIVE REGULATION OF RECEPTOR BIOSYNTHETIC PROCESS%GOBP%GO:0010870	0.42536218595268704	0.7434019993909701	0.349382324457502	1.03784549617735	4638	10	HDAC1|NR1H3|HNRNPK|HDAC6|CNPY2
