pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
GOLGI CALCIUM ION HOMEOSTASIS%GOBP%GO:0032468	0.147586388815616	0.41140343297879295	0.92374283193648	1.2347215587989	1118	1	ATP2C1
REGULATION OF CELL GROWTH BY EXTRACELLULAR STIMULUS%GOBP%GO:0001560	0.147982062780269	0.4121646386989629	0.9234671371857079	1.23435305120062	1121	1	KIF26A
PHOSPHATIDYLINOSITOL BIOSYNTHETIC PROCESS%GOBP%GO:0006661	0.140829074389551	0.399688385603756	0.186197927873175	1.23374377727869	495	88	RAB4A|PIGU|MTMR2|PIGC|PIGF|PI4KB|MTMR9|DPM3|ARF1|DPM2|PIGT|PIGO|OCRL|PIGN|INPP5J|PGAP2|PIGZ|PITPNM2|PIGB|RAB5A|FIG4|IMPA1|PYURF|PGAP1|MTMR7|PIK3C3|GPAA1|FGF2|RAB14|PLEKHA8|MTMR6|PLEKHA3|MTMR14|INPP5F|CDS1
MELANIN METABOLIC PROCESS%GOBP%GO:0006582	0.20874587458745897	0.496484631546409	0.7269070082249359	1.23371349159073	1517	2	CITED1|TRPC1
MELANIN BIOSYNTHETIC PROCESS%GOBP%GO:0042438	0.20874587458745897	0.496484631546409	0.7269070082249359	1.23371349159073	1517	2	CITED1|TRPC1
GLUCOSYLCERAMIDE CATABOLIC PROCESS%GOBP%GO:0006680	0.149960432603535	0.412937294170258	0.9226400529333921	1.23324752840578	1136	1	GBA
POSITIVE REGULATION OF NEURONAL ACTION POTENTIAL%GOBP%GO:1904457	0.149960432603535	0.412937294170258	0.9226400529333921	1.23324752840578	1136	1	GBA
NEGATIVE REGULATION OF TRANSCRIPTION ELONGATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0034244	0.21265350536297198	0.5013887674140349	0.467431470961337	1.23308642285346	1367	6	RNF8|NELFB|RNF168|HNRNPU|EAPP
GLYCERALDEHYDE-3-PHOSPHATE METABOLIC PROCESS%GOBP%GO:0019682	0.199004975124378	0.48422755316779703	0.314503684499151	1.23282224479537	1119	16	TKT|KHK|RPIA|RPE|PGD|GLYCTK|TKFC|DERA|TPI1|G6PD
CHIASMA ASSEMBLY%GOBP%GO:0051026	0.23177382319173398	0.52660259101088	0.616805044386946	1.2327281400690902	1614	3	CCNB1IP1|RNF212
TRNA PSEUDOURIDINE SYNTHESIS%GOBP%GO:0031119	0.21844293272864698	0.509023977616311	0.5002064391289589	1.23265802234423	1444	5	PUS3|PUS7|PUS10|PUS1
B CELL CYTOKINE PRODUCTION%GOBP%GO:0002368	0.15114745449749403	0.4149101597767279	0.922198941332157	1.23265791624853	1145	1	HSPD1
ISOTYPE SWITCHING TO IGG ISOTYPES%GOBP%GO:0048291	0.15114745449749403	0.4149101597767279	0.922198941332157	1.23265791624853	1145	1	HSPD1
POSITIVE REGULATION OF T CELL MEDIATED IMMUNE RESPONSE TO TUMOR CELL%GOBP%GO:0002842	0.15114745449749403	0.4149101597767279	0.922198941332157	1.23265791624853	1145	1	HSPD1
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE, SIGNAL SEQUENCE RECOGNITION%GOBP%GO:0006617	0.20998349834983498	0.49767579181716204	0.726275158533223	1.23264111028128	1526	2	SRP19|SRP54
REGULATION OF CYTOPLASMIC TRANSPORT%GOBP%GO:1903649	0.19677299703264103	0.481993433494685	0.285292151262214	1.23258442484395	1060	21	MTMR2|TRIM46|CHMP3|MAP2|VPS11|MAPK3|DNAJC13|PTPN23|SNX3
POSITIVE REGULATION OF GLUCOSE MEDIATED SIGNALING PATHWAY%GOBP%GO:1902661	0.232347876004592	0.527111393768775	0.616631741480093	1.23238178205536	1618	3	PIH1D1|SMARCA4|SMARCB1
LUTEOLYSIS%GOBP%GO:0001554	0.232778415614237	0.52779892401251	0.616459670112547	1.2320378853593101	1621	3	SLIT3|ROBO2
APOPTOTIC PROCESS INVOLVED IN LUTEOLYSIS%GOBP%GO:0061364	0.232778415614237	0.52779892401251	0.616459670112547	1.2320378853593101	1621	3	SLIT3|ROBO2
GAMMA CARBOXYLATION, HYPUSINE FORMATION AND ARYLSULFATASE ACTIVATION%REACTOME DATABASE ID RELEASE 66%163841	0.18304117407256398	0.46294210198774205	0.249643696652343	1.23074490648975	897	31	DPH5|EIF5A2|DPH6|ARSK|DPH2|DHPS|PROC|ARSB|SUMF2|DPH3|EIF5A|EEF2|ARSG|ARSD|ICMT
HYDROGEN PEROXIDE CATABOLIC PROCESS%GOBP%GO:0042744	0.201137171286425	0.48699308387053897	0.31395310795347897	1.23066404110358	1131	16	HBQ1|PRDX6|PRDX3|HBG2|PRDX2|PXDNL|PRDX4|PRDX1
GASTRIC ACID PRODUCTION%WIKIPATHWAYS_20181110%WP2596%HOMO SAPIENS	0.15404906357161702	0.420567446149345	0.920544772827525	1.23044687065885	1167	1	VIP
EPINEPHRINE TRANSPORT%GOBP%GO:0048241	0.15404906357161702	0.420567446149345	0.920544772827525	1.23044687065885	1167	1	VIP
EPINEPHRINE SECRETION%GOBP%GO:0048242	0.15404906357161702	0.420567446149345	0.920544772827525	1.23044687065885	1167	1	VIP
POSITIVE REGULATION OF PENILE ERECTION%GOBP%GO:0060406	0.15404906357161702	0.420567446149345	0.920544772827525	1.23044687065885	1167	1	VIP
CATECHOLAMINE SECRETION%GOBP%GO:0050432	0.15404906357161702	0.420567446149345	0.920544772827525	1.23044687065885	1167	1	VIP
REGULATION OF PENILE ERECTION%GOBP%GO:0060405	0.15404906357161702	0.420567446149345	0.920544772827525	1.23044687065885	1167	1	VIP
REGULATION OF SYNAPTIC VESICLE FUSION TO PRESYNAPTIC ACTIVE ZONE MEMBRANE%GOBP%GO:0031630	0.212183718371837	0.5007801852580871	0.7249517507582021	1.230395010012	1542	2	RAB3A|STXBP1
PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:0072657	0.0458149779735683	0.195555880624214	0.141463324265176	1.2297349519899	51	368	EXOC4|ANK2|ARL6|PDZD11|SSR2|TIMM13|RPL14|FRMPD1|ZDHHC2|LHFPL4|PVRL3|MAP7|ATP1B1|GOLPH3L|PEX19|RILPL1|RPS18|BLZF1|RAMP1|RPSA|EFR3B|RPL34|RPS3|RPL4|RPL15|CPE|RPL6|NUP155|RPL29|RAB3C|ZDHHC4|ZDHHC22|RPS14|PRKCI|RPS3A|LIN7A|RPL26|RPL5|SAMM50|BAG6|TOMM22|RPL10A|RPL23A|EHD3|PMAIP1|CLASP2|NDUFA13|SRP72|FLOT2|PICK1|COX18|RPS11|RPS5|RAB10|SCN3B|LIN7B|SRP9|RPS7|RPL9|SGTA|MOAP1|BID|RPL32|VPS35|RPLP0|ITGB1BP1|RAB3A|RPL3|TIMM22|AP4M1|RPL31|RPL36|RPL7A|SRP19|TESC|RFTN1|RPS4X|LRRC7|RPS10|RPL7|RPS24|KIF13A|DLG2|PKP2|HSPA4|TM9SF4|BCL2L11|MRAP2|CHM|TNIK|RAB11A|RPL37|TM9SF2|SGTB|RPL17|TMEM150A|AP3D1|RPS2|RPL12|BBIP1|RAB3D|RPS12|RPS17|SEC62|RPL39|TSPAN5|RPS15|SRP14|VAMP4|TIMM10|FLOT1|PEX5|CACNB3|PARD3|RPL37A|REEP1|SEC63|SEC61A1|EPB41L3|RPL8|RPS27A|FERMT2
ORGANOPHOSPHATE CATABOLIC PROCESS%GOBP%GO:0046434	0.13533151680290598	0.390253395398387	0.17937024869589802	1.2295232970680199	446	101	NUDT10|NUDT11|ACAT1|NUDT12|PFKM|NEIL2|NT5M|PRDX6|NTHL1|PGM1|OCRL|GCK|OGG1|PKM|NUDT3|INPP5J|HPRT1|DUT|ITPA|HINT1|PGM2L1|PRTFDC1|MLYCD|ACOT7|GDE1|PDXP|PGAM2|IMPA1|NT5C|PFKL|PGK1|DCTPP1|ENTPD4
REGULATION OF HOMOPHILIC CELL ADHESION%GOBP%GO:1903385	0.220710506424792	0.51293666810286	0.498932432491513	1.22951848958471	1459	5	PTPRG|PTPRR|TENM3|PTPN23
MEMBRANE REPOLARIZATION%GOBP%GO:0086009	0.208262495749745	0.49635973317859294	0.348991106574185	1.22939294918025	1224	12	KCNN2|YWHAE|ATP1B1|ATP1A1|KCNE3|KCNH2|KCNJ8
UDP-GLUCOSE TRANSMEMBRANE TRANSPORT%GOBP%GO:0015786	0.155763650751781	0.42330190681001595	0.919497132774592	1.22904654178538	1180	1	SLC35C2
REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL BY SARCOPLASMIC RETICULUM%GOBP%GO:0010880	0.208785529715762	0.496484631546409	0.327983084274735	1.2283694724111298	1211	14	ANK2|SRI|FKBP1B|GSTM2|AKAP6|CAMK2D
DNA METHYLATION ON ADENINE%GOBP%GO:0032775	0.156686890002638	0.42441798909612105	0.9189457432730479	1.22830952658882	1187	1	N6AMT1
REGULATION OF SA NODE CELL ACTION POTENTIAL%GOBP%GO:0098907	0.21562156215621603	0.505759426617214	0.723657880413176	1.2281990409499801	1567	2	ANK2|RYR2
RHO GTPASES REGULATE CFTR TRAFFICKING%REACTOME DATABASE ID RELEASE 66%5627083	0.215896589658966	0.505759426617214	0.723462917011304	1.22786814720905	1569	2	RHOQ|GOPC
SLBP DEPENDENT PROCESSING OF REPLICATION-DEPENDENT HISTONE PRE-MRNAS%REACTOME DATABASE ID RELEASE 66%77588	0.20685638209352603	0.49490733080769894	0.35954112864899107	1.22763359975013	1242	11	NCBP2|LSM11|SNRPE|ZNF473|SLBP|SNRPF|NCBP1
PHYTOSTEROID BIOSYNTHETIC PROCESS%GOBP%GO:0016129	0.216446644664466	0.506581809254979	0.7232423490488009	1.22749379716417	1573	2	DHCR7|C14orf1
CELLULAR ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:0044108	0.216446644664466	0.506581809254979	0.7232423490488009	1.22749379716417	1573	2	CYP27B1|C14orf1
PHYTOSTEROID METABOLIC PROCESS%GOBP%GO:0016128	0.216446644664466	0.506581809254979	0.7232423490488009	1.22749379716417	1573	2	DHCR7|C14orf1
CELLULAR ALCOHOL METABOLIC PROCESS%GOBP%GO:0044107	0.216446644664466	0.506581809254979	0.7232423490488009	1.22749379716417	1573	2	CYP27B1|C14orf1
HINDBRAIN TANGENTIAL CELL MIGRATION%GOBP%GO:0021934	0.216721672167217	0.507056322638213	0.723132065067549	1.2273066221417301	1575	2	TTBK2|PHOX2B
POSITIVE REGULATION OF MITOCHONDRIAL OUTER MEMBRANE PERMEABILIZATION INVOLVED IN APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1901030	0.18870216643045198	0.470788878917552	0.25186017287171303	1.2273061973650201	931	30	YWHAQ|TFDP2|YWHAE|YWHAZ|BCL2|PMAIP1|YWHAH|TP53BP2|BOK|BID|GSK3A
DISEASES OF METABOLISM%REACTOME DATABASE ID RELEASE 66%5668914	0.187796330653474	0.47015797913109203	0.24660618816535898	1.22703174641721	910	32	MUT|PCCA|MCCC2|PCCB|PC|UBB|FDX1L|MMACHC|MCCC1|MMADHC|EPM2A|TTF1|RPS27A|PPP1R3C|IDH1|MTR
ENTRY OF INFLUENZA VIRION INTO HOST CELL VIA ENDOCYTOSIS%REACTOME DATABASE ID RELEASE 66%168275	0.21782178217821804	0.5083522349741371	0.7226357871519159	1.22646433454075	1583	2	CLTA|CLTC
VPR-MEDIATED NUCLEAR IMPORT OF PICS%REACTOME DATABASE ID RELEASE 66%180910	0.190784155214228	0.47462466493958705	0.255298990632534	1.22642836088395	943	29	NUP88|NDC1|NUP155|NUP35|NUP43|NUP133|TPR
CHOLESTEROL TRANSPORT INVOLVED IN CHOLESTEROL STORAGE%GOBP%GO:0010879	0.15892904246900597	0.427361807333678	0.9173467137185709	1.2261721825187901	1204	1	STARD4
NEGATIVE REGULATION OF MEMBRANE POTENTIAL%GOBP%GO:0045837	0.21902689258510802	0.509882536983691	0.46477516242077	1.22607906840738	1408	6	HEBP2|PRELID1|PMAIP1
NEGATIVE REGULATION OF CELLULAR AMINO ACID METABOLIC PROCESS%GOBP%GO:0045763	0.218234323432343	0.5087526225173189	0.722139509236284	1.22562204693977	1586	2	ATCAY|ATP2B4
FATTY ACID BIOSYNTHESIS%WIKIPATHWAYS_20181110%WP357%HOMO SAPIENS	0.197757009345794	0.48305034399299895	0.278812783218825	1.2256145460661598	1057	22	ECHDC1|ACLY|PC|ACAA2|PECR|SCD|FASN|ACSL1|HADH|MECR|DECR1
HISTONE H2A-T120 PHOSPHORYLATION%GOBP%GO:1990245	0.16024795568451597	0.429915178048156	0.9166299073665641	1.22521406276327	1214	1	VPRBP
CELL COMPETITION IN A MULTICELLULAR ORGANISM%GOBP%GO:0035212	0.16024795568451597	0.429915178048156	0.9166299073665641	1.22521406276327	1214	1	VPRBP
FATTY ACYL-COA BIOSYNTHESIS%REACTOME%R-HSA-75105.6	0.193007275666936	0.476692392652533	0.255031727927352	1.2251444601500299	954	29	ELOVL6|HACD3|PPT2|ACLY|HSD17B8|SCD|FASN|HSD17B12|SLC27A3|SLC25A1|ELOVL5|ACSL1
MAPK PHOSPHATASE EXPORT FROM NUCLEUS%GOBP%GO:0045208	0.16117119493537302	0.4310652712087721	0.916519629466255	1.22506665972395	1221	1	DUSP16
MAPK PHOSPHATASE EXPORT FROM NUCLEUS, LEPTOMYCIN B SENSITIVE%GOBP%GO:0045209	0.16117119493537302	0.4310652712087721	0.916519629466255	1.22506665972395	1221	1	DUSP16
REGULATION OF GASTRULATION%GOBP%GO:0010470	0.20363501483679503	0.490673574961759	0.28348094659026696	1.2247592440285402	1097	21	TENM4|MESP1|MAP2K5|GNB2L1|CLASP2|DKK1|SCX|POGLUT1|MAPK7
REGULATION OF SYNAPTIC TRANSMISSION, GABAERGIC%GOBP%GO:0032228	0.219880006486136	0.5115645769683529	0.38881071102137	1.2245762131848998	1355	9	CNTNAP4|USP46|DRD2|STXBP1|HAP1|SYN3|NLGN2
HOMOLOGOUS CHROMOSOME SEGREGATION%GOBP%GO:0045143	0.206112295664534	0.494557994649729	0.31225981068099895	1.22402648915284	1159	16	CCNB1IP1|FMN2|P3H4|BAG6|TRIP13
CAJAL BODY ORGANIZATION%GOBP%GO:0030576	0.241102181400689	0.537972767179031	0.61234299567464	1.22381042277726	1679	3	ZPR1|WRAP53|USPL1
POSITIVE REGULATION OF NEURON DIFFERENTIATION%GOBP%GO:0045666	0.0970873786407767	0.31582480409937197	0.159837868326403	1.22355320642277	239	172	PTK7|SYT1|PLXNA4|SERPINI1|CUL7|MAP6|RIMS1|TRIM32|RUFY3|SCARB2|RELN|CUX2|RIT2|PLXNB1|NEDD4L|TUBB2B|SLITRK1|ASCL1|TCF4|GRIP1|PRKCI|SYT2|RIMS2|CDKL3|PROX1|POU4F2|VLDLR|BRINP1|SYT4|MEGF8|NTRK2|MMD|BRINP2|SHANK2|PCP4|STMN2|C21orf91|ROBO2|ARSB|CDKL5|CBFA2T2|BHLHB9|TENM3|ZC4H2|LRRC7|OBSL1|SS18L1|CAMK1|TCF12|CPNE6|RET
SYNTHESIS OF CL%REACTOME DATABASE ID RELEASE 66%1483076	0.16367713004484302	0.435167274148763	0.9153065725628579	1.22344522629152	1240	1	CRLS1
REGULATION OF ACTION POTENTIAL%GOBP%GO:0098900	0.18890274314214497	0.4710054696141311	0.243558893897282	1.22327544083356	908	33	CHRNB2|ANK2|SCN5A|CXADR|GBA|PTPN3|PKP2|CAMK2D|CACNB3|KCNE3|ANK3|SUMO1|CACNA2D1|RANGRF|RNF207|RYR2|FGF12|KCNB1|BIN1
REGULATION OF PROTEIN LOCALIZATION TO CENTROSOME%GOBP%GO:1904779	0.21119341563786	0.49951073355878295	0.37316008608150697	1.2231136489375	1282	10	UBXN2B|MARK4|CEP250|CEP72|APC|GSK3B|PARD6A|BICD1|NUP62
NEGATIVE REGULATION OF DNA CATABOLIC PROCESS%GOBP%GO:1903625	0.164468477974149	0.4363856201302171	0.9149757388619321	1.2230030171735802	1246	1	DFFA
NEGATIVE REGULATION OF APOPTOTIC DNA FRAGMENTATION%GOBP%GO:1902511	0.164468477974149	0.4363856201302171	0.9149757388619321	1.2230030171735802	1246	1	DFFA
RESPONSE TO MISFOLDED PROTEIN%GOBP%GO:0051788	0.19925233644859802	0.48455476415935905	0.278167264697764	1.2227769541880802	1065	22	STUB1|SDF2|BAG6|UBE2W|F12|TOR1A|UGGT2|UGGT1|VCP|DERL1|CUL3|RNF185|RNF5|ATXN3|POMT2|HDAC6|UFD1L|CLU|KLHL15|DNAJB12|RNF126|ANKZF1
ALPHA-AMINO ACID CATABOLIC PROCESS%GOBP%GO:1901606	0.1640625	0.435702222979474	0.203057886573346	1.22248730265973	671	60	DDAH1|HMGCLL1|ACAT1|BLMH|HRSP12|MCCC2|GCSH|HOGA1|GLS2|PAH|QDPR|ALDH7A1|HIBADH|MCCC1|GOT2
PID_BARD1_PATHWAY%MSIGDB_C2%PID_BARD1_PATHWAY	0.19543249797898102	0.48013018825543896	0.254403948113475	1.22212867475181	966	29	RAD50|FANCF|XRCC5|BARD1|FANCE|MRE11A|XRCC6|FANCL|PRKDC|NPM1|CSTF1|NBN|TP53|FANCC
REGULATION OF CELLULAR RESPONSE TO MANGANESE ION%GOBP%GO:1905802	0.165919282511211	0.43901409772617994	0.914203793559771	1.2219711958983999	1257	1	SLC30A10
MANGANESE ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0071421	0.165919282511211	0.43901409772617994	0.914203793559771	1.2219711958983999	1257	1	SLC30A10
MEMBRANE DEPOLARIZATION%GOBP%GO:0051899	0.187087151076071	0.46909164405311204	0.23862106767110602	1.2219102763748502	877	35	CHRNB2|ANK2|CACNA1E|SCN5A|CACNB4|YWHAH|SCN3B|SCN3A|SCN9A|CACNG4|CACNB3|HCN2|KCNH2|CACNA1B|CACNA2D1|SCN2A
PYRIMIDINE DEOXYRIBONUCLEOSIDE BIOSYNTHETIC PROCESS%GOBP%GO:0046126	0.16618306515431303	0.439253636699742	0.914038376709307	1.22175009133943	1259	1	DHFRL1
DEOXYRIBONUCLEOSIDE BIOSYNTHETIC PROCESS%GOBP%GO:0046120	0.16618306515431303	0.439253636699742	0.914038376709307	1.22175009133943	1259	1	DHFRL1
THYMIDINE BIOSYNTHETIC PROCESS%GOBP%GO:0046105	0.16618306515431303	0.439253636699742	0.914038376709307	1.22175009133943	1259	1	DHFRL1
NEGATIVE REGULATION OF MITOCHONDRIAL MEMBRANE PERMEABILITY%GOBP%GO:0035795	0.167501978369823	0.441368379281248	0.913266431407146	1.22071827006424	1269	1	ACAA2
NEGATIVE REGULATION OF MITOCHONDRIAL MEMBRANE PERMEABILITY INVOLVED IN APOPTOTIC PROCESS%GOBP%GO:1902109	0.167501978369823	0.441368379281248	0.913266431407146	1.22071827006424	1269	1	ACAA2
PHOTORECEPTOR CELL MAINTENANCE%GOBP%GO:0045494	0.21638249252944297	0.506581809254979	0.31923509037644504	1.22070497532019	1230	15	BBS4|MKKS|BBS10|CDHR1|CIB2|SPATA7|IQCB1
POSITIVE REGULATION OF TYPE B PANCREATIC CELL PROLIFERATION%GOBP%GO:1904692	0.167501978369823	0.441368379281248	0.9132112924569922	1.2206445685445901	1269	1	PTPRN
HSP90 CHAPERONE CYCLE FOR SHRS%REACTOME DATABASE ID RELEASE 66%3371497	0.193568336425479	0.477320610414289	0.24529169459864497	1.2204912562988701	938	32	HSP90AB1|DCTN6|DYNC1LI1|HSPA8|DYNC1I2|DCTN2|HSPA1L|PTGES3
GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006	0.16634522661523599	0.439439033015621	0.20312139185496803	1.22047475714096	689	59	SORD|ALDH5A1|PPARGC1A|PFKM|PC|PGM1|MDH2|MDH1|GCK|TFAP2B|GOT2|PKM|FBP1|PGM2L1|PGAM2|SLC25A11|PFKL|SLC25A1|PGK1|LRP5|ENO3|IRS2|GPI|TPI1|G6PC3|GDPGP1|BRAT1|ALDOA|GAPDH|AKR1A1|HK2|SLC25A12|ATF4
GDP PHOSPHORYLATION%GOBP%GO:0061568	0.16855710894223197	0.44252921388590605	0.9128804587560649	1.22020235942665	1277	1	AK9
DADP PHOSPHORYLATION%GOBP%GO:0006174	0.16855710894223197	0.44252921388590605	0.9128804587560649	1.22020235942665	1277	1	AK9
TDP PHOSPHORYLATION%GOBP%GO:0061571	0.16855710894223197	0.44252921388590605	0.9128804587560649	1.22020235942665	1277	1	AK9
DCMP PHOSPHORYLATION%GOBP%GO:0061567	0.16855710894223197	0.44252921388590605	0.9128804587560649	1.22020235942665	1277	1	AK9
AMP PHOSPHORYLATION%GOBP%GO:0006756	0.16855710894223197	0.44252921388590605	0.9128804587560649	1.22020235942665	1277	1	AK9
UDP PHOSPHORYLATION%GOBP%GO:0061569	0.16855710894223197	0.44252921388590605	0.9128804587560649	1.22020235942665	1277	1	AK9
PURINE DEOXYRIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009216	0.16855710894223197	0.44252921388590605	0.9128804587560649	1.22020235942665	1277	1	AK9
DCDP PHOSPHORYLATION%GOBP%GO:0061570	0.16855710894223197	0.44252921388590605	0.9128804587560649	1.22020235942665	1277	1	AK9
DAMP PHOSPHORYLATION%GOBP%GO:0061565	0.16855710894223197	0.44252921388590605	0.9128804587560649	1.22020235942665	1277	1	AK9
NUCLEOSIDE MONOPHOSPHATE PHOSPHORYLATION%GOBP%GO:0046940	0.16855710894223197	0.44252921388590605	0.9128804587560649	1.22020235942665	1277	1	AK9
DGDP PHOSPHORYLATION%GOBP%GO:0006186	0.16855710894223197	0.44252921388590605	0.9128804587560649	1.22020235942665	1277	1	AK9
CMP PHOSPHORYLATION%GOBP%GO:0061566	0.16855710894223197	0.44252921388590605	0.9128804587560649	1.22020235942665	1277	1	AK9
CDP PHOSPHORYLATION%GOBP%GO:0061508	0.16855710894223197	0.44252921388590605	0.9128804587560649	1.22020235942665	1277	1	AK9
ERROR-PRONE TRANSLESION SYNTHESIS%GOBP%GO:0042276	0.208630462607424	0.496426593569187	0.28669205718386104	1.22018808521442	1140	20	RFC1|UBB|RPA3|RPA1|RPS27A|REV3L|POLH|POLK|RFC2|UBA52|POLI|RFC3|MAD2L2|PCNA|REV1|UBC|RFC4|POLE2|RFC5|RPA2
POSITIVE REGULATION OF HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:1902204	0.16961223951464002	0.44374999240015606	0.9124944861049851	1.2196864487890602	1285	1	ESM1
TELOMERE MAINTENANCE%GOBP%GO:0000723	0.14808461978273302	0.412380929581611	0.183160227569705	1.2193617838618898	517	90	HSP90AB1|NHP2|RAD50|NSMCE2|ZNF365|RFC1|PARP1|XRCC5|HUS1|ERCC1|TEN1|TERF1|DCLRE1A|SMARCAL1|PTGES3|DCLRE1B|SMG5|MRE11A|PARP3|POLD3|GAR1|OBFC1|XRCC6|PRIM2|SMG7|RAD51D|WRAP53|PINX1|PRKDC|RPA3|NOP10|RPA1|WRN|NBN|POLD2|TFIP11|POT1
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX II ASSEMBLY%GOBP%GO:0034553	0.243757431629013	0.541280078467161	0.54258578906353	1.21919182231776	1639	4	SDHAF4|SDHAF1|SDHAF2
RESPIRATORY CHAIN COMPLEX II ASSEMBLY%GOBP%GO:0034552	0.243757431629013	0.541280078467161	0.54258578906353	1.21919182231776	1639	4	SDHAF4|SDHAF1|SDHAF2
POLYPHOSPHATE METABOLIC PROCESS%GOBP%GO:0006797	0.22508938286957897	0.518349713882804	0.46203132969857397	1.21884082475775	1447	6	ATCAY|PRUNE|MINPP1|PRUNE2
TRNA WOBBLE BASE CYTOSINE METHYLATION%GOBP%GO:0002127	0.170667370087048	0.44515127289903705	0.9117776797529771	1.21872832903353	1293	1	NSUN3
TRNA C5-CYTOSINE METHYLATION%GOBP%GO:0002946	0.170667370087048	0.44515127289903705	0.9117776797529771	1.21872832903353	1293	1	NSUN3
ER OVERLOAD RESPONSE%GOBP%GO:0006983	0.22516038178688802	0.518349713882804	0.43045877702140295	1.21835804955106	1438	7	ATG10|TMCO1|WFS1|TP53|GSK3B
CELLULAR RESPONSE TO LEPTIN STIMULUS%GOBP%GO:0044320	0.22508345255126397	0.518349713882804	0.40573895131666293	1.2182549982064	1415	8	BBS4|MKKS|GCK
NUCLEOTIDE-EXCISION REPAIR, PREINCISION COMPLEX STABILIZATION%GOBP%GO:0006293	0.20975519287833802	0.49766738052791604	0.28186868010908	1.21779356150058	1130	21	PARP1|CHD1L|ERCC1|GTF2H5|GTF2H3|RPA3|ERCC3|RPA1|CUL4A|ERCC4|ERCC2|GTF2H2|CUL4B|DDB1|ERCC5
POSITIVE REGULATION OF HEMATOPOIETIC STEM CELL PROLIFERATION%GOBP%GO:1902035	0.228410341034103	0.5231290863838309	0.7175176058718291	1.21777770856768	1660	2	PDCD2|N4BP2L2
NORADRENERGIC NEURON FATE COMMITMENT%GOBP%GO:0003359	0.173041413874967	0.44865554767297705	0.9110057344508159	1.2176965077583402	1311	1	ASCL1
MITOCHONDRIAL PROTEIN CATABOLIC PROCESS%GOBP%GO:0035694	0.229176114890401	0.523573684466813	0.4938782263401721	1.21706341649552	1515	5	LACE1|BNIP3|YME1L1|SPATA18|BNIP3L
REGULATION OF ANTI-MULLERIAN HORMONE SIGNALING PATHWAY%GOBP%GO:1902612	0.175283566341335	0.45223105502085104	0.9102889280988091	1.21673838800281	1328	1	DKK3
NEGATIVE REGULATION OF ANTI-MULLERIAN HORMONE SIGNALING PATHWAY%GOBP%GO:1902613	0.175283566341335	0.45223105502085104	0.9102889280988091	1.21673838800281	1328	1	DKK3
UDP-D-XYLOSE AND UDP-D-GLUCURONATE BIOSYNTHESIS%HUMANCYC%PWY-4821	0.22937293729372896	0.52380656570897	0.7168458781362009	1.2166376458626298	1667	2	UXS1|UGDH
REGULATION OF MOTOR NEURON APOPTOTIC PROCESS%GOBP%GO:2000671	0.22992299229923002	0.523919090567557	0.7166562342040821	1.21631578037639	1671	2	ZPR1|KCNB1
L-GLUTAMINE BIOSYNTHESIS II (TRNA-DEPENDENT)%HUMANCYC%PWY-5921	0.23019801980198	0.5244111003919629	0.7164598842018199	1.2159825332840901	1673	2	GATB|QRSL1
HISTONE H3-K36 DIMETHYLATION%GOBP%GO:0097676	0.248995407577497	0.546898268553174	0.608329906521508	1.2157899826516598	1734	3	SETMAR|ASH1L|SETD2
ADENINE TRANSPORT%GOBP%GO:0015853	0.23047304730473	0.524510668738992	0.7162525578967049	1.2156306571061297	1675	2	VDAC3|SLC29A2
PURINE NUCLEOBASE TRANSPORT%GOBP%GO:0006863	0.23047304730473	0.524510668738992	0.7162525578967049	1.2156306571061297	1675	2	VDAC3|SLC29A2
REGULATION OF HISTONE H2B CONSERVED C-TERMINAL LYSINE UBIQUITINATION%GOBP%GO:2001173	0.17686626219994697	0.454488828433399	0.9092964269960301	1.215411760649	1340	1	WDR70
REGULATION OF POTASSIUM ION EXPORT%GOBP%GO:1902302	0.23038548752834498	0.524455540750092	0.493091267550144	1.2151241150593601	1523	5	ANO6|KCNE3|KCNH2|DLG1|KCNIP2
REGULATION OF POTASSIUM ION EXPORT ACROSS PLASMA MEMBRANE%GOBP%GO:1903764	0.23038548752834498	0.524455540750092	0.493091267550144	1.2151241150593601	1523	5	ANO6|KCNE3|KCNH2|DLG1|KCNIP2
REGULATION OF SPINDLE ASSEMBLY%GOBP%GO:0090169	0.20560393790231002	0.493980388161925	0.267852682150919	1.21506535526097	1085	24	CHMP5|TPR|CHMP3|CCSAP|SENP6|GPSM2|CEP97|DYNC1H1|NUMA1|CHMP1A|VPS4B|CHMP2A|CHMP2B|STAG2
